event_id,sku_id,branch_id,detection_source,detection_date,resolution_date,expected_qty,actual_qty,variance_qty,variance_cost,stage_history,assigned_to,current_status
82e51b5f-2640-4f8a-92e1-3638b6755fb0,HVAC-REF-R448A-02447,BR-103,cycle_count,2026-05-08T00:16:11.258103,2026-05-12T00:25:00.073154,25,27,2,287.78,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T00:16:11.258103"", ""completed_at"": ""2026-05-08T00:16:11.258103""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T00:16:11.258103"", ""completed_at"": ""2026-05-09T19:32:09.224876""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T19:32:09.224876"", ""completed_at"": ""2026-05-11T00:22:47.869391""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-11T00:22:47.869391"", ""completed_at"": ""2026-05-11T19:36:33.632401""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-11T19:36:33.632401"", ""completed_at"": ""2026-05-12T00:25:00.073154""}]",A. Brooks,resolved
3ccd7bcc-0cc6-4acc-9adc-2d93927acca2,HVAC-CU-ACR-01992,BR-104,stocking,2026-05-08T01:27:05.053035,2026-05-11T14:12:41.493626,192,194,2,157.56,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T01:27:05.053035"", ""completed_at"": ""2026-05-08T01:27:05.053035""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T01:27:05.053035"", ""completed_at"": ""2026-05-09T15:35:36.451301""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T15:35:36.451301"", ""completed_at"": ""2026-05-10T17:01:17.383478""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-10T17:01:17.383478"", ""completed_at"": ""2026-05-11T09:58:24.671596""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-11T09:58:24.671596"", ""completed_at"": ""2026-05-11T14:12:41.493626""}]",K. O'Brien,resolved
407a52b4-3c8c-4d31-a03c-12e339ae7a21,HVAC-CU-ACR-00597,BR-104,picking,2026-05-08T03:09:27.428484,2026-05-09T16:12:39.046506,116,115,-1,-69.31,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T03:09:27.428484"", ""completed_at"": ""2026-05-08T03:09:27.428484""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T03:09:27.428484"", ""completed_at"": ""2026-05-08T19:49:53.656594""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-08T19:49:53.656594"", ""completed_at"": ""2026-05-09T06:56:51.142001""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-09T06:56:51.142001"", ""completed_at"": ""2026-05-09T14:21:29.465605""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-09T14:21:29.465605"", ""completed_at"": ""2026-05-09T16:12:39.046506""}]",A. Brooks,resolved
74428040-c7a6-4c65-94ac-2140ddcc8a21,HVAC-MSC-REFRIG-00839,DC-01,picking,2026-05-08T03:11:16.284954,2026-05-14T06:42:03.489410,197,196,-1,-79.5,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T03:11:16.284954"", ""completed_at"": ""2026-05-08T03:11:16.284954""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T03:11:16.284954"", ""completed_at"": ""2026-05-10T21:34:07.526959""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T21:34:07.526959"", ""completed_at"": ""2026-05-12T17:49:21.688296""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-12T17:49:21.688296"", ""completed_at"": ""2026-05-13T23:19:31.129187""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-13T23:19:31.129187"", ""completed_at"": ""2026-05-14T06:42:03.489410""}]",C. Martinez,resolved
7d692fbe-091f-45a4-b3ee-b79b81da44f9,HVAC-CU-LINE-00649,DC-01,stocking,2026-05-08T04:24:58.797793,2026-05-13T17:12:55.218889,156,153,-3,-486.15,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T04:24:58.797793"", ""completed_at"": ""2026-05-08T04:24:58.797793""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T04:24:58.797793"", ""completed_at"": ""2026-05-10T16:10:33.187286""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T16:10:33.187286"", ""completed_at"": ""2026-05-12T08:00:56.113615""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-12T08:00:56.113615"", ""completed_at"": ""2026-05-13T10:34:31.397834""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-13T10:34:31.397834"", ""completed_at"": ""2026-05-13T17:12:55.218889""}]",R. Johnson,resolved
12e266e4-c69e-448a-a5ac-a47a76be0530,HVAC-COMP-VARIAB-00936,DC-01,branch_escape,2026-05-08T06:15:53.891595,2026-05-09T12:36:08.869384,80,78,-2,-3090.58,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T06:15:53.891595"", ""completed_at"": ""2026-05-08T06:15:53.891595""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T06:15:53.891595"", ""completed_at"": ""2026-05-08T19:55:00.631600""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-08T19:55:00.631600"", ""completed_at"": ""2026-05-09T05:01:05.124937""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-09T05:01:05.124937"", ""completed_at"": ""2026-05-09T11:05:08.120495""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-09T11:05:08.120495"", ""completed_at"": ""2026-05-09T12:36:08.869384""}]",R. Johnson,resolved
04940de5-d5ce-46a1-b9a1-e7d6c2c55b5b,HVAC-CU-SOFT-00609,BR-104,cycle_count,2026-05-08T08:01:22.440325,2026-05-14T06:46:50.384709,50,51,1,282.55,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T08:01:22.440325"", ""completed_at"": ""2026-05-08T08:01:22.440325""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T08:01:22.440325"", ""completed_at"": ""2026-05-11T00:15:50.015298""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-11T00:15:50.015298"", ""completed_at"": ""2026-05-12T19:05:28.398613""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-12T19:05:28.398613"", ""completed_at"": ""2026-05-13T23:38:33.987490""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-13T23:38:33.987490"", ""completed_at"": ""2026-05-14T06:46:50.384709""}]",S. Patel,resolved
c525e4f1-5617-480f-a646-855006a43dfd,HVAC-CU-ACR-00771,BR-104,cycle_count,2026-05-08T08:33:07.934041,2026-05-12T09:20:31.026773,128,134,6,266.7,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T08:33:07.934041"", ""completed_at"": ""2026-05-08T08:33:07.934041""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T08:33:07.934041"", ""completed_at"": ""2026-05-10T04:06:27.325770""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T04:06:27.325770"", ""completed_at"": ""2026-05-11T09:08:40.253590""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-11T09:08:40.253590"", ""completed_at"": ""2026-05-12T04:30:08.872136""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-12T04:30:08.872136"", ""completed_at"": ""2026-05-12T09:20:31.026773""}]",L. Chen,resolved
2e898d9b-eb5d-4b26-b42c-79b59d1ecc6e,HVAC-REF-R454B-00659,DC-01,branch_escape,2026-05-08T16:42:58.470636,2026-05-13T01:20:34.936985,168,169,1,326.02,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T16:42:58.470636"", ""completed_at"": ""2026-05-08T16:42:58.470636""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T16:42:58.470636"", ""completed_at"": ""2026-05-10T15:47:53.880493""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T15:47:53.880493"", ""completed_at"": ""2026-05-11T23:11:10.820398""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-11T23:11:10.820398"", ""completed_at"": ""2026-05-12T20:06:42.113668""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-12T20:06:42.113668"", ""completed_at"": ""2026-05-13T01:20:34.936985""}]",D. Rivera,resolved
3b3ffc54-0d93-4d5a-9c80-d10cef9525a5,HVAC-MOT-PSC-00710,BR-101,cycle_count,2026-05-08T19:32:56.218515,2026-05-09T21:40:05.515749,65,68,3,753.0,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T19:32:56.218515"", ""completed_at"": ""2026-05-08T19:32:56.218515""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T19:32:56.218515"", ""completed_at"": ""2026-05-09T07:18:09.402270""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T07:18:09.402270"", ""completed_at"": ""2026-05-09T15:08:18.191440""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-09T15:08:18.191440"", ""completed_at"": ""2026-05-09T20:21:44.050887""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-09T20:21:44.050887"", ""completed_at"": ""2026-05-09T21:40:05.515749""}]",S. Patel,resolved
691e9393-e7d4-4466-91b8-a81d716e9d6b,HVAC-CU-HARD-00339,BR-102,stocking,2026-05-08T19:33:27.687267,2026-05-13T23:39:03.471990,57,54,-3,-433.23,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T19:33:27.687267"", ""completed_at"": ""2026-05-08T19:33:27.687267""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T19:33:27.687267"", ""completed_at"": ""2026-05-11T03:23:58.790392""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-11T03:23:58.790392"", ""completed_at"": ""2026-05-12T16:37:39.525809""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-12T16:37:39.525809"", ""completed_at"": ""2026-05-13T17:26:46.682754""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-13T17:26:46.682754"", ""completed_at"": ""2026-05-13T23:39:03.471990""}]",M. Hernandez,resolved
64ffe232-3acd-40aa-8548-0f316da1be59,HVAC-MOT-INDUCE-00196,BR-104,cycle_count,2026-05-08T19:49:17.225290,2026-05-11T10:16:05.159924,34,30,-4,-674.56,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T19:49:17.225290"", ""completed_at"": ""2026-05-08T19:49:17.225290""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T19:49:17.225290"", ""completed_at"": ""2026-05-09T23:55:20.795875""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T23:55:20.795875"", ""completed_at"": ""2026-05-10T18:39:23.176265""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-10T18:39:23.176265"", ""completed_at"": ""2026-05-11T07:08:44.763192""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-11T07:08:44.763192"", ""completed_at"": ""2026-05-11T10:16:05.159924""}]",T. Wilson,resolved
db1756e1-0b74-49cb-9627-1ff86436f55b,HVAC-MSC-FILTER-00485,BR-102,cycle_count,2026-05-08T20:17:16.137699,2026-05-09T20:03:21.930895,55,53,-2,-168.58,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T20:17:16.137699"", ""completed_at"": ""2026-05-08T20:17:16.137699""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T20:17:16.137699"", ""completed_at"": ""2026-05-09T06:59:00.744637""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T06:59:00.744637"", ""completed_at"": ""2026-05-09T14:06:50.482596""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-09T14:06:50.482596"", ""completed_at"": ""2026-05-09T18:52:03.641235""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-09T18:52:03.641235"", ""completed_at"": ""2026-05-09T20:03:21.930895""}]",K. O'Brien,resolved
8c82c547-ab91-4ce3-9739-ab50ec5a2f8f,HVAC-COMP-VARIAB-00172,BR-104,stocking,2026-05-08T22:22:46.234824,2026-05-11T14:25:51.079098,179,180,1,1174.88,"[{""stage"": ""detected"", ""started_at"": ""2026-05-08T22:22:46.234824"", ""completed_at"": ""2026-05-08T22:22:46.234824""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-08T22:22:46.234824"", ""completed_at"": ""2026-05-10T03:12:09.414747""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T03:12:09.414747"", ""completed_at"": ""2026-05-10T22:25:04.868029""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-10T22:25:04.868029"", ""completed_at"": ""2026-05-11T11:13:41.836884""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-11T11:13:41.836884"", ""completed_at"": ""2026-05-11T14:25:51.079098""}]",K. O'Brien,resolved
da269070-ceb8-4af4-a70d-42f0a91054a4,HVAC-CU-LINE-01810,BR-102,cycle_count,2026-05-09T01:36:03.536375,2026-05-10T07:06:09.957055,178,175,-3,-232.98,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T01:36:03.536375"", ""completed_at"": ""2026-05-09T01:36:03.536375""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T01:36:03.536375"", ""completed_at"": ""2026-05-09T14:52:36.425681""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T14:52:36.425681"", ""completed_at"": ""2026-05-09T23:43:38.351885""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-09T23:43:38.351885"", ""completed_at"": ""2026-05-10T05:37:39.636021""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-10T05:37:39.636021"", ""completed_at"": ""2026-05-10T07:06:09.957055""}]",J. Nguyen,resolved
11a218ab-7b33-4fba-9eff-d0328d72d27d,HVAC-CU-LINE-00472,BR-104,cycle_count,2026-05-09T05:11:40.070909,2026-05-09T13:25:20.715049,122,124,2,113.4,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T05:11:40.070909"", ""completed_at"": ""2026-05-09T05:11:40.070909""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T05:11:40.070909"", ""completed_at"": ""2026-05-09T08:53:49.360772""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T08:53:49.360772"", ""completed_at"": ""2026-05-09T11:21:55.554014""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-09T11:21:55.554014"", ""completed_at"": ""2026-05-09T13:00:39.682842""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-09T13:00:39.682842"", ""completed_at"": ""2026-05-09T13:25:20.715049""}]",A. Brooks,resolved
7e0c0868-68f1-41c2-8c74-e426bb09de5b,HVAC-MOT-BLOWER-00917,BR-102,picking,2026-05-09T07:43:05.178240,2026-05-10T08:31:45.601618,92,91,-1,-582.32,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T07:43:05.178240"", ""completed_at"": ""2026-05-09T07:43:05.178240""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T07:43:05.178240"", ""completed_at"": ""2026-05-09T18:52:59.368760""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T18:52:59.368760"", ""completed_at"": ""2026-05-10T02:19:35.495773""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-10T02:19:35.495773"", ""completed_at"": ""2026-05-10T07:17:19.580449""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-10T07:17:19.580449"", ""completed_at"": ""2026-05-10T08:31:45.601618""}]",L. Chen,resolved
bcae2b0c-a0bc-4167-9434-199c15e72509,HVAC-REF-R407C-01625,BR-103,picking,2026-05-09T07:54:27.757110,2026-05-09T16:17:23.934810,120,112,-8,-4355.84,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T07:54:27.757110"", ""completed_at"": ""2026-05-09T07:54:27.757110""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T07:54:27.757110"", ""completed_at"": ""2026-05-09T11:40:47.037075""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T11:40:47.037075"", ""completed_at"": ""2026-05-09T14:11:39.890385""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-09T14:11:39.890385"", ""completed_at"": ""2026-05-09T15:52:15.125925""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-09T15:52:15.125925"", ""completed_at"": ""2026-05-09T16:17:23.934810""}]",T. Wilson,resolved
1c77105c-ffff-47df-8325-c5ada950c218,HVAC-CTL-PRESSU-01019,BR-104,cycle_count,2026-05-09T07:59:24.592185,2026-05-09T15:28:38.338674,83,82,-1,-90.44,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T07:59:24.592185"", ""completed_at"": ""2026-05-09T07:59:24.592185""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T07:59:24.592185"", ""completed_at"": ""2026-05-09T11:21:33.778105""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T11:21:33.778105"", ""completed_at"": ""2026-05-09T13:36:19.902052""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-09T13:36:19.902052"", ""completed_at"": ""2026-05-09T15:06:10.651350""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-09T15:06:10.651350"", ""completed_at"": ""2026-05-09T15:28:38.338674""}]",R. Johnson,resolved
21ffe844-5576-4bd5-821b-b701639770c1,HVAC-CTL-PRESSU-01576,DC-01,stocking,2026-05-09T10:07:13.227141,2026-05-10T09:39:19.299608,47,53,6,632.58,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T10:07:13.227141"", ""completed_at"": ""2026-05-09T10:07:13.227141""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T10:07:13.227141"", ""completed_at"": ""2026-05-09T20:42:39.959751""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T20:42:39.959751"", ""completed_at"": ""2026-05-10T03:46:17.781491""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-10T03:46:17.781491"", ""completed_at"": ""2026-05-10T08:28:42.995985""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-10T08:28:42.995985"", ""completed_at"": ""2026-05-10T09:39:19.299608""}]",R. Johnson,resolved
799f1700-f9d8-4518-a44c-25d84675ef32,HVAC-REF-R410A-00231,BR-103,picking,2026-05-09T10:47:12.885276,2026-05-10T12:20:45.810654,144,145,1,456.88,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T10:47:12.885276"", ""completed_at"": ""2026-05-09T10:47:12.885276""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T10:47:12.885276"", ""completed_at"": ""2026-05-09T22:17:18.701696""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T22:17:18.701696"", ""completed_at"": ""2026-05-10T05:57:22.579309""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-10T05:57:22.579309"", ""completed_at"": ""2026-05-10T11:04:05.164385""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-10T11:04:05.164385"", ""completed_at"": ""2026-05-10T12:20:45.810654""}]",J. Nguyen,resolved
63661d81-313c-4e9f-b13f-c170e8b61acf,HVAC-CTL-PRESSU-01576,BR-101,branch_escape,2026-05-09T10:59:28.722804,2026-05-20T17:59:41,50,57,7,738.01,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T10:59:28.722804"", ""completed_at"": ""2026-05-09T10:59:28.722804""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T10:59:28.722804"", ""completed_at"": ""2026-05-14T12:56:34.247542""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-14T12:56:34.247542"", ""completed_at"": ""2026-05-17T22:14:37.930701""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-17T22:14:37.930701"", ""completed_at"": ""2026-05-20T04:26:40.386140""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-20T04:26:40.386140"", ""completed_at"": ""2026-05-20T17:59:41""}]",D. Rivera,resolved
29b3d3ae-de08-445b-ac92-49154a66f085,HVAC-CTL-FURNAC-00380,BR-103,cycle_count,2026-05-09T12:37:20.313252,2026-05-11T11:58:28.683174,150,144,-6,-564.78,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T12:37:20.313252"", ""completed_at"": ""2026-05-09T12:37:20.313252""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T12:37:20.313252"", ""completed_at"": ""2026-05-10T09:55:51.079717""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T09:55:51.079717"", ""completed_at"": ""2026-05-11T00:08:11.590694""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-11T00:08:11.590694"", ""completed_at"": ""2026-05-11T09:36:25.264678""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-11T09:36:25.264678"", ""completed_at"": ""2026-05-11T11:58:28.683174""}]",C. Martinez,resolved
988aa696-5d5b-4f5a-9fb0-734b94c24bbb,HVAC-CU-HARD-00895,BR-101,cycle_count,2026-05-09T12:37:41.777063,2026-05-11T10:32:59.456107,190,189,-1,-118.75,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T12:37:41.777063"", ""completed_at"": ""2026-05-09T12:37:41.777063""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T12:37:41.777063"", ""completed_at"": ""2026-05-10T09:17:34.732633""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T09:17:34.732633"", ""completed_at"": ""2026-05-10T23:04:10.036346""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-10T23:04:10.036346"", ""completed_at"": ""2026-05-11T08:15:13.572155""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-11T08:15:13.572155"", ""completed_at"": ""2026-05-11T10:32:59.456107""}]",A. Brooks,resolved
f7417c28-6f6a-4195-8baf-cbfef337136c,HVAC-CU-SOFT-00789,BR-103,cycle_count,2026-05-09T14:38:26.579519,2026-05-10T00:12:01.095199,199,202,3,443.43,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T14:38:26.579519"", ""completed_at"": ""2026-05-09T14:38:26.579519""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T14:38:26.579519"", ""completed_at"": ""2026-05-09T18:56:33.111575""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-09T18:56:33.111575"", ""completed_at"": ""2026-05-09T21:48:37.466279""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-09T21:48:37.466279"", ""completed_at"": ""2026-05-09T23:43:20.369415""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-09T23:43:20.369415"", ""completed_at"": ""2026-05-10T00:12:01.095199""}]",D. Rivera,resolved
c57635d6-e68b-4c0b-9672-dd6a16a1a35a,HVAC-CTL-FURNAC-01901,DC-01,stocking,2026-05-09T16:46:08.406482,2026-05-11T01:34:59.548033,124,127,3,82.56,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T16:46:08.406482"", ""completed_at"": ""2026-05-09T16:46:08.406482""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T16:46:08.406482"", ""completed_at"": ""2026-05-10T07:32:07.420180""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T07:32:07.420180"", ""completed_at"": ""2026-05-10T17:22:46.762645""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-10T17:22:46.762645"", ""completed_at"": ""2026-05-10T23:56:32.990955""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-10T23:56:32.990955"", ""completed_at"": ""2026-05-11T01:34:59.548033""}]",T. Wilson,resolved
8b3f5676-79fb-4fce-ac40-b79cb6aed8df,HVAC-MOT-BLOWER-00102,BR-104,stocking,2026-05-09T18:55:38.674504,2026-05-12T09:11:28.334072,20,19,-1,-153.43,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T18:55:38.674504"", ""completed_at"": ""2026-05-09T18:55:38.674504""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T18:55:38.674504"", ""completed_at"": ""2026-05-10T22:56:46.021310""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T22:56:46.021310"", ""completed_at"": ""2026-05-11T17:37:30.919180""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-11T17:37:30.919180"", ""completed_at"": ""2026-05-12T06:04:40.851094""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-12T06:04:40.851094"", ""completed_at"": ""2026-05-12T09:11:28.334072""}]",L. Chen,resolved
c9fd5575-851d-4f9e-9009-e0a6be66c046,HVAC-REF-R32-00650,DC-01,picking,2026-05-09T21:07:00.240757,2026-05-12T02:26:08.841211,118,117,-1,-198.06,"[{""stage"": ""detected"", ""started_at"": ""2026-05-09T21:07:00.240757"", ""completed_at"": ""2026-05-09T21:07:00.240757""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-09T21:07:00.240757"", ""completed_at"": ""2026-05-10T21:06:37.110961""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T21:06:37.110961"", ""completed_at"": ""2026-05-11T13:06:21.691097""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-11T13:06:21.691097"", ""completed_at"": ""2026-05-11T23:46:11.411188""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-11T23:46:11.411188"", ""completed_at"": ""2026-05-12T02:26:08.841211""}]",R. Johnson,resolved
abac4f6f-ea8a-4be3-b1b6-b7e9b2a75229,HVAC-REF-R407C-00608,BR-101,cycle_count,2026-05-10T01:13:18.108369,2026-05-10T09:45:29.649340,112,108,-4,-1236.96,"[{""stage"": ""detected"", ""started_at"": ""2026-05-10T01:13:18.108369"", ""completed_at"": ""2026-05-10T01:13:18.108369""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-10T01:13:18.108369"", ""completed_at"": ""2026-05-10T05:03:47.301806""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-10T05:03:47.301806"", ""completed_at"": ""2026-05-10T07:37:26.764097""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-10T07:37:26.764097"", ""completed_at"": ""2026-05-10T09:19:53.072291""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-10T09:19:53.072291"", ""completed_at"": ""2026-05-10T09:45:29.649340""}]",R. Johnson,resolved
5a02b4ec-3012-48cf-ac47-3998e9230b14,HVAC-CTL-RELAY-02006,BR-102,cycle_count,2026-05-10T01:57:04.055877,2026-05-13T22:47:53.906293,115,111,-4,-253.96,"[{""stage"": ""detected"", ""started_at"": ""2026-05-10T01:57:04.055877"", ""completed_at"": ""2026-05-10T01:57:04.055877""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-10T01:57:04.055877"", ""completed_at"": ""2026-05-11T19:43:56.488564""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-11T19:43:56.488564"", ""completed_at"": ""2026-05-12T23:35:11.443689""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-12T23:35:11.443689"", ""completed_at"": ""2026-05-13T18:09:21.413772""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-13T18:09:21.413772"", ""completed_at"": ""2026-05-13T22:47:53.906293""}]",L. Chen,resolved
526428eb-013b-4e59-afe5-656582f2a9fb,HVAC-MOT-PSC-00641,BR-102,cycle_count,2026-05-10T02:02:30.760065,2026-05-20T17:59:41,125,135,10,2393.3,"[{""stage"": ""detected"", ""started_at"": ""2026-05-10T02:02:30.760065"", ""completed_at"": ""2026-05-10T02:02:30.760065""}, {""stage"": ""investigating"", ""started_at"": ""2026-05-10T02:02:30.760065"", ""completed_at"": ""2026-05-14T21:13:14.368036""}, {""stage"": ""physical_count"", ""started_at"": ""2026-05-14T21:13:14.368036"", ""completed_at"": ""2026-05-18T02:00:23.440016""}, {""stage"": ""system_correction"", ""started_at"": ""2026-05-18T02:00:23.440016"", ""completed_at"": ""2026-05-20T05:11:49.488003""}, {""stage"": ""resolved"", ""started_at"": ""2026-05-20T05:11:49.488003"", ""completed_at"": ""2026-05-20T17:59:41""}]",R. Johnson,resolved
